OrderID,OrderDate,CustomerID,ProductID,Quantity
1825,8/17/2015,16,50,1
1826,8/17/2015,10,31,2
1827,8/18/2015,8,17,3
1828,8/18/2015,14,69,3
1829,8/18/2015,2,26,3
1830,8/18/2015,8,42,3
1831,8/18/2015,7,26,2
1832,8/18/2015,11,2,3
1833,8/18/2015,13,66,2
1834,8/18/2015,8,75,1
1835,8/19/2015,2,6,2
1836,8/19/2015,19,54,1
1837,8/19/2015,9,94,3
1838,8/19/2015,18,3,3
1839,8/20/2015,20,48,1
1840,8/20/2015,17,52,3
1841,8/20/2015,5,38,1
1842,8/20/2015,9,62,3
1843,8/20/2015,12,55,2
1844,8/20/2015,12,28,3
1845,8/20/2015,6,9,1
1846,8/21/2015,10,43,1
1847,8/21/2015,9,76,3
1848,8/21/2015,18,6,1
1849,8/21/2015,1,66,1
1850,8/21/2015,19,17,1
1851,8/22/2015,19,1,3
1852,8/22/2015,2,76,3
1853,8/22/2015,18,71,1
1854,8/22/2015,4,29,3
1855,8/22/2015,14,17,2
1856,8/22/2015,5,55,2
1857,8/23/2015,17,3,3
1858,8/23/2015,8,49,3
1859,8/23/2015,15,25,1
1860,8/23/2015,17,89,2
1861,8/23/2015,8,29,1
1862,8/23/2015,12,23,1
1863,8/23/2015,17,11,2
1864,8/24/2015,16,57,2
1865,8/24/2015,9,21,3
1866,8/24/2015,14,82,3
1867,8/24/2015,7,15,2
1868,8/25/2015,2,28,3
1869,8/25/2015,10,1,3
1870,8/25/2015,5,22,2
1871,8/25/2015,11,55,1
1872,8/25/2015,19,88,2
1873,8/25/2015,1,55,1
1874,8/25/2015,7,81,3
1875,8/25/2015,8,14,3
1876,8/25/2015,8,93,1
1877,8/25/2015,19,43,1
1878,8/25/2015,1,3,3
1879,8/26/2015,9,5,1
1880,8/26/2015,11,29,2
1881,8/26/2015,18,6,2
1882,8/26/2015,13,65,2
1883,8/26/2015,11,35,3
1884,8/26/2015,13,8,3
1885,8/26/2015,1,7,3
1886,8/26/2015,12,68,2
1887,8/26/2015,6,9,3
1888,8/26/2015,16,49,2
1889,8/26/2015,4,29,3
1890,8/26/2015,4,94,3
1891,8/26/2015,16,30,2
1892,8/26/2015,10,20,2
1893,8/26/2015,13,45,1
1894,8/27/2015,18,35,3
1895,8/27/2015,10,13,3
1896,8/27/2015,19,36,1
1897,8/27/2015,19,65,1
1898,8/28/2015,11,85,3
1899,8/29/2015,19,88,1
1900,8/29/2015,12,82,3
1901,8/29/2015,7,22,1
1902,8/30/2015,6,46,1
1903,8/30/2015,5,3,2
1904,8/30/2015,19,4,1
1905,8/30/2015,19,37,2
1906,8/30/2015,10,34,2
1907,8/30/2015,20,41,3
1908,8/31/2015,18,89,1
1909,8/31/2015,8,45,3
1910,8/31/2015,8,22,2
1911,8/31/2015,3,77,1
1911,9/1/2015,18,85,1
1911,9/1/2015,17,86,2
1914,9/2/2015,11,49,3
1915,9/2/2015,3,47,2
1916,9/2/2015,8,60,3
1917,9/2/2015,17,77,3
1918,9/2/2015,6,47,1
1919,9/2/2015,13,12,2
1920,9/2/2015,18,72,1
1921,9/2/2015,3,61,3
1922,9/2/2015,8,68,3
1923,9/2/2015,3,54,3
1924,9/2/2015,6,63,3
1925,9/2/2015,18,51,2
1926,9/2/2015,14,63,2
1927,9/3/2015,5,65,2
1928,9/3/2015,9,35,3
1929,9/4/2015,1,4,1
1930,9/4/2015,20,1,2
1931,9/4/2015,15,62,3
1932,9/4/2015,18,67,3
1933,9/4/2015,1,48,3
1934,9/4/2015,11,84,3
1935,9/5/2015,5,13,3
1936,9/5/2015,12,59,3
1937,9/5/2015,15,50,3
1938,9/5/2015,3,89,1
1939,9/5/2015,2,25,3
1940,9/6/2015,5,26,3
1941,9/6/2015,4,44,3
1942,9/6/2015,13,27,3
1943,9/6/2015,4,56,3
1944,9/6/2015,7,86,2
1945,9/6/2015,4,49,3
1946,9/6/2015,15,69,3
1947,9/6/2015,13,44,2
1948,9/6/2015,7,63,3
1949,9/6/2015,2,1,3
1950,9/6/2015,6,48,2
1951,9/6/2015,19,77,1
1952,9/7/2015,15,48,3
1953,9/7/2015,15,39,3
1954,9/7/2015,12,3,3
1955,9/7/2015,16,25,1
1956,9/7/2015,7,41,2
1957,9/8/2015,11,10,1
1958,9/8/2015,12,83,3
1959,9/8/2015,14,68,2
1960,9/8/2015,18,60,3
1961,9/8/2015,5,32,3
1962,9/8/2015,18,11,1
1963,9/8/2015,12,53,3
1964,9/9/2015,5,84,3
1965,9/9/2015,2,76,2
1966,9/9/2015,8,74,1
1967,9/9/2015,8,69,2
1968,9/9/2015,12,94,1
1969,9/10/2015,8,38,1
1970,9/10/2015,17,66,1
1971,9/10/2015,8,61,3
1972,9/10/2015,7,93,3
1973,9/11/2015,10,33,1
1974,9/11/2015,3,55,1
1975,9/11/2015,11,30,2
1976,9/11/2015,20,51,3
1977,9/11/2015,2,92,2
1978,9/11/2015,5,90,1
1979,9/12/2015,4,38,3
1980,9/12/2015,12,37,3
1981,9/12/2015,1,49,1
1982,9/12/2015,14,71,1
1983,9/12/2015,4,22,1
1984,9/12/2015,4,49,3
1985,9/12/2015,3,59,1
1986,9/13/2015,2,69,3
1987,9/13/2015,9,66,1
1988,9/13/2015,2,91,1
1989,9/13/2015,6,42,3
1990,9/13/2015,3,7,1
1991,9/14/2015,16,53,2
1992,9/14/2015,20,41,2
1993,9/14/2015,1,90,3
1994,9/14/2015,4,39,1
1995,9/14/2015,14,84,2
1996,9/14/2015,11,43,2
1997,9/15/2015,19,59,3
1998,9/15/2015,12,60,1
1999,9/15/2015,8,90,3
2000,9/15/2015,19,27,1
2001,9/15/2015,19,24,1
2002,9/15/2015,12,28,2
2003,9/15/2015,5,24,1
2004,9/16/2015,9,42,2
2005,9/16/2015,20,43,1
2006,9/16/2015,1,26,2
2007,9/16/2015,2,24,3
2008,9/16/2015,10,8,1
2009,9/16/2015,3,34,2
2010,9/16/2015,2,92,2
2011,9/16/2015,4,35,1
2012,9/17/2015,16,93,1
2013,9/17/2015,17,9,2
2014,9/17/2015,18,50,1
2015,9/17/2015,5,93,3
2016,9/17/2015,9,51,3
2017,9/17/2015,6,91,1
2018,9/18/2015,10,9,1
2019,9/18/2015,13,57,3
2020,9/18/2015,12,94,3
2021,9/18/2015,4,66,2
2022,9/18/2015,8,47,2
2023,9/19/2015,12,78,2
2024,9/19/2015,5,94,1
2024,9/19/2015,13,2,1
2024,9/19/2015,14,65,1
2027,9/20/2015,2,81,1
2028,9/20/2015,5,48,3
2029,9/20/2015,12,75,2
2030,9/20/2015,16,62,2
2031,9/20/2015,9,9,3
2032,9/20/2015,8,74,1
2033,9/20/2015,7,54,1
2034,9/21/2015,1,76,1
2035,9/21/2015,8,91,1
2036,9/21/2015,2,81,2
2037,9/21/2015,17,23,2
2038,9/21/2015,14,27,3
2039,9/22/2015,11,25,1
2040,9/22/2015,18,93,3
2041,9/22/2015,7,21,1
2042,9/22/2015,14,58,1
2043,9/23/2015,2,71,1
2044,9/23/2015,1,15,2
2045,9/23/2015,6,36,3
2046,9/23/2015,4,84,2
2047,9/23/2015,17,91,1
2048,9/23/2015,5,66,1
2049,9/23/2015,19,48,3
2050,9/24/2015,19,91,2
2051,9/24/2015,2,53,1
2052,9/24/2015,13,71,3
2053,9/24/2015,5,60,1
2054,9/25/2015,3,53,1
2055,9/26/2015,14,39,2
2056,9/26/2015,10,28,2
2057,9/26/2015,4,23,3
2058,9/26/2015,19,65,3
2059,9/26/2015,19,11,2
2060,9/26/2015,16,62,1
2061,9/26/2015,9,50,1
2062,9/27/2015,11,52,1
2063,9/27/2015,9,83,2
2064,9/27/2015,20,19,2
2065,9/27/2015,20,57,2
2066,9/27/2015,1,12,3
2067,9/27/2015,1,20,2
2068,9/27/2015,12,52,3
2069,9/27/2015,13,61,1
2070,9/27/2015,12,56,2
2071,9/28/2015,10,18,3
2072,9/28/2015,15,42,3
2073,9/28/2015,19,94,3
2074,9/28/2015,12,63,2
2075,9/28/2015,11,56,3
2076,9/28/2015,6,68,3
2077,9/28/2015,15,64,2
2078,9/28/2015,17,93,3
2079,9/28/2015,6,27,3
2080,9/28/2015,15,87,3
2081,9/28/2015,13,38,1
2082,9/29/2015,9,19,3
2083,9/29/2015,10,5,2
2084,9/29/2015,19,82,2
2085,9/29/2015,12,80,3
2086,9/30/2015,5,84,3
2087,9/30/2015,19,43,1
2088,9/30/2015,17,76,1
2089,9/30/2015,10,18,1
2090,9/30/2015,17,46,3
2091,9/30/2015,7,7,1
2092,10/1/2015,11,30,2
2093,10/1/2015,12,37,3
2094,10/1/2015,17,56,2
2095,10/1/2015,15,86,3
2096,10/1/2015,14,85,1
2097,10/1/2015,3,93,2
2098,10/1/2015,15,74,3
2099,10/1/2015,17,19,1
2100,10/2/2015,10,16,1
2101,10/2/2015,15,92,3
2102,10/2/2015,12,43,3
2103,10/2/2015,2,79,3
2104,10/2/2015,4,94,1
2105,10/2/2015,19,3,1
2106,10/2/2015,15,79,3
2107,10/3/2015,10,86,3
2108,10/3/2015,15,20,2
2109,10/3/2015,20,83,3
2110,10/3/2015,15,54,1
2111,10/3/2015,9,34,2
2112,10/3/2015,11,52,1
2113,10/3/2015,16,81,2
2114,10/4/2015,6,92,2
2115,10/4/2015,18,54,2
2116,10/4/2015,5,87,2
2117,10/4/2015,17,13,2
2118,10/4/2015,11,71,1
2119,10/4/2015,7,57,1
2120,10/5/2015,8,11,3
2121,10/5/2015,13,94,2
2122,10/5/2015,17,17,2
2123,10/5/2015,18,19,1
2124,10/5/2015,3,8,3
2125,10/6/2015,3,30,3
2126,10/6/2015,14,33,2
2127,10/6/2015,2,8,3
2128,10/6/2015,5,41,2
2129,10/6/2015,6,31,1
2130,10/6/2015,15,92,1
2131,10/6/2015,6,85,3
2132,10/6/2015,2,58,3
2133,10/7/2015,15,51,2
2134,10/7/2015,13,21,2
2135,10/7/2015,10,21,1
2136,10/7/2015,6,92,1
2137,10/7/2015,19,69,3
2138,10/8/2015,19,14,3
2139,10/8/2015,11,3,2
2140,10/8/2015,13,80,3
2141,10/8/2015,10,68,2
2142,10/8/2015,15,52,1
2143,10/8/2015,10,91,3
2144,10/8/2015,15,38,1
2145,10/8/2015,3,20,2
2146,10/8/2015,7,42,2
2147,10/9/2015,11,68,1
2148,10/9/2015,7,17,1
2149,10/9/2015,20,68,1
2150,10/9/2015,10,37,1
2151,10/10/2015,13,32,1
2152,10/10/2015,9,3,2
2153,10/11/2015,11,7,1
2154,10/11/2015,6,37,3
2155,10/11/2015,13,58,2
2156,10/11/2015,17,65,3
2157,10/11/2015,15,56,2
2158,10/11/2015,3,65,3
2159,10/11/2015,14,44,2
2160,10/12/2015,5,4,2
2161,10/12/2015,13,24,1
2162,10/12/2015,16,18,2
2163,10/12/2015,15,6,3
2164,10/12/2015,3,56,1
2165,10/12/2015,6,66,1
2166,10/12/2015,12,77,2
2167,10/12/2015,17,47,3
2168,10/13/2015,2,21,2
2169,10/13/2015,6,59,2
2170,10/13/2015,12,21,1
2171,10/13/2015,9,46,3
2172,10/13/2015,15,58,2
2173,10/13/2015,20,57,3
2174,10/13/2015,3,74,2
2175,10/13/2015,7,65,3
2176,10/13/2015,6,35,3
2177,10/13/2015,7,1,1
2178,10/14/2015,4,48,3
2179,10/14/2015,15,13,3
2180,10/14/2015,12,93,2
2181,10/14/2015,5,88,1
2182,10/14/2015,17,64,3
2183,10/14/2015,15,32,3
2184,10/15/2015,9,25,2
2185,10/15/2015,4,25,3
2186,10/15/2015,9,46,2
2187,10/15/2015,6,54,3
2188,10/16/2015,16,13,2
2189,10/16/2015,19,2,3
2190,10/16/2015,15,70,2
2191,10/16/2015,10,36,2
2192,10/16/2015,10,42,3
2193,10/16/2015,12,40,2
2194,10/16/2015,8,78,1
2195,10/16/2015,19,92,2
2196,10/17/2015,19,84,2
2197,10/17/2015,14,61,2
2198,10/17/2015,5,45,2
2199,10/17/2015,11,77,1
2200,10/17/2015,10,63,3
2201,10/17/2015,8,12,3
2202,10/17/2015,11,78,3
2203,10/17/2015,14,58,3
2204,10/17/2015,4,40,2
2205,10/18/2015,12,29,1
2206,10/18/2015,1,25,2
2207,10/18/2015,7,59,2
2208,10/18/2015,16,85,1
2209,10/18/2015,2,26,1
2210,10/18/2015,9,48,3
2211,10/18/2015,9,47,1
2212,10/19/2015,13,50,2
2213,10/19/2015,16,74,1
2214,10/19/2015,10,80,2
2215,10/19/2015,18,77,2
2216,10/19/2015,4,35,1
2217,10/20/2015,7,16,3
2218,10/21/2015,13,49,3
2219,10/21/2015,5,18,2
2220,10/21/2015,19,14,2
2221,10/21/2015,3,23,3
2222,10/21/2015,15,74,3
2223,10/21/2015,19,94,3
2224,10/21/2015,9,44,2
2225,10/21/2015,19,29,1
2226,10/21/2015,4,89,3
2227,10/22/2015,2,5,3
2228,10/22/2015,17,76,1
2229,10/22/2015,13,65,2
2230,10/22/2015,3,92,2
2231,10/22/2015,16,28,3
2232,10/22/2015,4,6,2
2233,10/23/2015,8,52,1
2234,10/23/2015,18,78,3
2235,10/23/2015,8,53,3
2236,10/23/2015,20,86,2
2237,10/23/2015,11,93,3
2238,10/24/2015,7,37,2
2239,10/24/2015,12,15,3
2240,10/24/2015,16,2,1
2241,10/25/2015,14,94,1
2242,10/25/2015,10,10,1
2243,10/25/2015,9,13,2
2244,10/25/2015,8,47,2
2245,10/26/2015,13,65,1
2246,10/26/2015,6,15,3
2247,10/26/2015,14,77,2
2248,10/26/2015,7,46,1
2249,10/26/2015,12,56,2
2250,10/26/2015,9,52,2
2251,10/27/2015,14,54,3
2252,10/27/2015,14,36,1
2253,10/27/2015,3,10,3
2254,10/27/2015,9,48,2
2255,10/28/2015,19,77,1
2256,10/28/2015,15,13,1
2257,10/28/2015,20,7,1
2258,10/28/2015,20,80,2
2259,10/28/2015,2,92,3
2260,10/28/2015,3,56,3
2261,10/29/2015,13,53,2
2262,10/29/2015,11,71,3
2263,10/29/2015,11,3,3
2264,10/29/2015,1,20,2
2265,10/29/2015,13,83,1
2266,10/30/2015,18,4,2
2267,10/30/2015,14,69,3
2268,10/30/2015,18,37,3
2269,10/30/2015,20,30,3
2270,10/30/2015,17,84,3
2271,10/30/2015,3,42,2
2272,10/31/2015,6,38,2
2273,10/31/2015,3,78,2
2274,10/31/2015,6,80,1
2275,10/31/2015,14,80,1
2276,10/31/2015,4,73,1
2277,11/1/2015,20,28,2
2278,11/1/2015,14,3,1
2279,11/1/2015,10,14,2
2280,11/1/2015,6,44,2
2281,11/1/2015,15,56,3
2282,11/2/2015,9,18,3
2283,11/2/2015,19,58,2
2284,11/2/2015,14,12,1
2285,11/2/2015,9,94,1
2286,11/2/2015,11,3,1
2287,11/3/2015,2,36,3
2288,11/3/2015,15,60,3
2289,11/3/2015,10,53,1
2290,11/3/2015,10,13,2
2291,11/3/2015,12,13,3
2292,11/3/2015,1,62,1
2293,11/3/2015,19,13,2
2294,11/3/2015,9,67,1
2295,11/3/2015,9,22,3
2296,11/4/2015,1,4,1
2297,11/4/2015,3,83,3
2298,11/4/2015,4,55,1
2299,11/4/2015,3,54,3
2300,11/4/2015,16,24,2
2301,11/4/2015,11,72,1
2302,11/4/2015,6,68,1
2303,11/4/2015,13,2,1
2304,11/5/2015,9,83,2
2305,11/5/2015,12,30,2
2306,11/5/2015,4,55,3
2307,11/5/2015,4,38,3
2308,11/6/2015,15,89,2
2309,11/6/2015,15,41,1
2310,11/6/2015,3,84,3
2311,11/6/2015,5,40,1
2312,11/7/2015,4,88,3
2313,11/7/2015,10,58,2
2314,11/7/2015,19,51,2
2315,11/7/2015,20,54,3
2316,11/7/2015,9,16,1
2317,11/8/2015,5,60,1
2318,11/8/2015,14,90,1
2319,11/8/2015,3,60,3
2320,11/8/2015,17,38,3
2321,11/8/2015,9,68,2
2322,11/8/2015,10,9,3
2323,11/8/2015,1,33,1
2324,11/9/2015,13,16,2
2325,11/9/2015,8,41,2
2326,11/9/2015,3,63,1
2327,11/9/2015,1,57,1
2328,11/9/2015,1,61,1
2329,11/9/2015,11,34,1
2330,11/9/2015,2,83,3
2331,11/9/2015,8,53,2
2332,11/9/2015,9,14,2
2333,11/9/2015,10,87,2
2334,11/9/2015,14,65,3
2335,11/10/2015,18,73,3
2336,11/10/2015,8,65,3
2337,11/10/2015,14,59,3
2338,11/10/2015,9,59,1
2339,11/10/2015,12,61,2
2340,11/11/2015,17,77,3
2341,11/11/2015,12,59,2
2342,11/11/2015,10,85,2
2343,11/11/2015,6,90,2
2344,11/11/2015,9,16,3
2345,11/11/2015,14,68,1
2346,11/11/2015,12,79,3
2347,11/11/2015,1,9,3
2348,11/12/2015,15,76,2
2349,11/12/2015,11,5,3
2350,11/12/2015,2,61,2
2351,11/12/2015,7,84,1
2352,11/12/2015,15,28,2
2353,11/12/2015,16,78,3
2354,11/12/2015,2,94,1
2355,11/13/2015,4,12,1
2356,11/13/2015,14,32,3
2357,11/13/2015,11,6,2
2358,11/13/2015,11,35,1
2359,11/13/2015,5,70,1
2360,11/13/2015,20,23,3
2361,11/13/2015,10,47,3
2362,11/14/2015,12,75,1
2363,11/14/2015,5,47,3
2364,11/14/2015,12,12,1
2365,11/14/2015,10,16,1
2366,11/14/2015,20,6,2
2367,11/14/2015,1,29,1
2368,11/15/2015,19,71,3
2369,11/15/2015,3,86,2
2370,11/15/2015,1,94,1
2371,11/15/2015,10,68,3
2372,11/15/2015,17,13,2
2373,11/15/2015,13,23,3
2374,11/15/2015,20,72,1
2375,11/15/2015,3,8,2
2376,11/15/2015,9,36,1
2377,11/15/2015,14,31,3
2378,11/15/2015,16,47,3
2379,11/16/2015,17,70,1
2380,11/16/2015,4,65,1
2381,11/16/2015,2,8,1
2382,11/16/2015,15,27,1
2383,11/16/2015,14,46,2
2384,11/17/2015,11,50,1
2385,11/17/2015,11,49,2
2386,11/17/2015,11,14,2
2387,11/17/2015,14,72,3
2388,11/17/2015,20,80,1
2389,11/17/2015,6,4,1
2390,11/17/2015,2,74,2
2391,11/17/2015,9,81,3
2392,11/18/2015,16,3,1
2393,11/18/2015,11,68,2
2394,11/18/2015,12,63,2
2395,11/19/2015,2,22,1
2396,11/19/2015,7,61,1
2397,11/19/2015,15,24,1
2398,11/19/2015,20,42,2
2399,11/19/2015,4,45,3
2400,11/19/2015,4,42,2
2401,11/19/2015,18,75,2
2402,11/19/2015,12,41,3
2403,11/20/2015,15,50,2
2404,11/20/2015,17,65,2
2405,11/20/2015,3,44,2
2406,11/20/2015,12,16,1
2407,11/20/2015,12,52,1
2408,11/20/2015,1,53,2
2409,11/21/2015,14,60,1
2410,11/21/2015,13,25,1
2411,11/21/2015,20,79,3
2412,11/21/2015,9,42,1
2413,11/21/2015,20,61,3
2414,11/21/2015,19,80,2
2415,11/21/2015,8,16,3
2416,11/21/2015,13,40,2
2417,11/22/2015,5,22,3
2418,11/22/2015,16,40,1
2419,11/22/2015,15,32,2
2420,11/22/2015,17,81,1
2421,11/22/2015,9,13,2
2422,11/23/2015,5,3,1
2423,11/23/2015,3,88,1
2424,11/23/2015,3,91,1
2425,11/23/2015,19,82,1
2426,11/23/2015,17,20,1
2427,11/23/2015,10,68,1
2428,11/23/2015,16,27,2
2429,11/23/2015,13,58,1
2430,11/23/2015,13,51,3
2431,11/23/2015,6,29,2
2432,11/24/2015,8,68,1
2433,11/24/2015,18,54,3
2434,11/24/2015,2,30,2
2435,11/24/2015,20,43,3
2436,11/24/2015,2,21,3
2437,11/24/2015,11,67,2
2438,11/24/2015,5,76,3
2439,11/24/2015,6,93,3
2440,11/24/2015,9,92,1
2441,11/24/2015,1,58,1
2442,11/24/2015,18,74,1
2443,11/25/2015,15,13,2
2444,11/25/2015,17,49,3
2445,11/25/2015,14,54,3
2446,11/25/2015,11,45,3
2447,11/25/2015,19,66,1
2448,11/25/2015,2,64,2
2449,11/26/2015,9,64,3
2450,11/26/2015,17,66,1
2451,11/26/2015,10,16,3
2452,11/26/2015,20,86,3
2453,11/26/2015,15,78,1
2454,11/27/2015,12,59,2
2455,11/27/2015,1,32,2
2456,11/27/2015,5,9,3
2457,11/27/2015,19,17,1
2458,11/27/2015,7,30,2
2459,11/27/2015,1,16,1
2460,11/29/2015,20,27,1
2461,11/29/2015,10,3,2
2462,11/29/2015,19,60,2
2463,11/29/2015,3,82,3
2464,11/29/2015,14,40,1
2465,11/29/2015,7,73,1
2466,11/29/2015,14,85,3
2467,11/29/2015,4,43,1
2468,11/29/2015,17,1,2
2469,11/29/2015,2,90,2
2470,11/30/2015,18,45,2
2471,11/30/2015,7,28,2
2472,11/30/2015,14,60,2
2473,11/30/2015,19,70,3
2474,11/30/2015,6,74,3
2475,11/30/2015,15,94,3
2476,11/30/2015,2,84,3
2477,11/30/2015,11,70,3
2478,11/30/2015,4,51,2
2479,12/1/2015,19,1,2
2480,12/1/2015,13,33,2
2481,12/1/2015,20,28,3
2482,12/1/2015,12,90,3
2483,12/1/2015,1,24,1
2484,12/1/2015,10,92,2
2485,12/2/2015,17,60,3
2486,12/2/2015,5,66,1
2487,12/2/2015,3,64,1
2488,12/2/2015,7,59,2
2489,12/2/2015,4,53,2
2490,12/3/2015,7,64,1
2491,12/3/2015,11,59,1
2492,12/3/2015,20,23,1
2493,12/3/2015,16,68,3
2494,12/3/2015,7,35,3
2495,12/3/2015,18,43,2
2496,12/4/2015,10,94,1
2497,12/4/2015,18,5,3
2498,12/4/2015,18,31,1
2499,12/4/2015,8,88,3
2500,12/4/2015,3,6,2
2501,12/4/2015,11,70,2
2502,12/4/2015,3,65,2
2503,12/4/2015,16,25,1
2504,12/4/2015,17,72,2
2505,12/5/2015,19,67,3
2506,12/5/2015,11,43,1
2507,12/5/2015,17,82,3
2508,12/6/2015,9,1,3
2509,12/6/2015,1,87,2
2510,12/6/2015,11,24,3
2511,12/7/2015,8,42,2
2512,12/7/2015,19,23,1
2513,12/8/2015,12,86,2
2514,12/8/2015,18,82,2
2515,12/8/2015,15,40,3
2516,12/9/2015,14,68,3
2517,12/9/2015,5,58,3
2518,12/9/2015,10,90,2
2519,12/9/2015,17,47,2
2520,12/9/2015,3,11,1
2521,12/9/2015,2,50,3
2522,12/10/2015,6,51,1
2523,12/10/2015,5,12,3
2524,12/10/2015,12,14,1
2525,12/10/2015,10,40,2
2526,12/10/2015,6,72,3
2527,12/10/2015,10,48,3
2528,12/11/2015,5,29,3
2529,12/11/2015,12,59,2
2530,12/11/2015,2,63,3
2531,12/11/2015,4,28,1
2532,12/11/2015,19,4,2
2533,12/11/2015,9,56,3
2534,12/11/2015,4,78,2
2535,12/11/2015,5,49,2
2536,12/12/2015,2,39,2
2537,12/13/2015,17,20,2
2538,12/13/2015,15,43,2
2539,12/13/2015,10,62,3
2540,12/13/2015,17,31,1
2541,12/13/2015,3,21,2
2542,12/13/2015,18,6,1
2543,12/13/2015,16,33,2
2544,12/13/2015,10,15,1
2545,12/13/2015,6,9,2
2546,12/14/2015,6,86,3
2547,12/15/2015,1,27,1
2548,12/15/2015,18,55,3
2549,12/15/2015,10,15,3
2550,12/15/2015,1,93,3
2551,12/15/2015,15,74,3
2552,12/15/2015,20,19,2
2553,12/15/2015,14,50,2
2554,12/15/2015,17,27,2
2555,12/15/2015,20,32,1
2556,12/15/2015,17,14,2
2557,12/15/2015,20,49,1
2558,12/15/2015,13,51,1
2559,12/15/2015,4,1,2
2560,12/16/2015,10,71,3
2561,12/16/2015,15,33,2
2562,12/17/2015,3,60,3
2563,12/17/2015,18,76,2
2564,12/17/2015,19,48,3
2565,12/17/2015,3,34,1
2566,12/17/2015,13,59,2
2567,12/18/2015,8,28,3
2568,12/18/2015,17,70,3
2569,12/18/2015,7,14,2
2570,12/18/2015,14,78,1
2571,12/18/2015,4,66,2
2572,12/19/2015,20,34,1
2573,12/19/2015,2,93,1
2574,12/19/2015,1,71,1
2575,12/20/2015,3,14,2
2576,12/20/2015,17,38,1
2577,12/20/2015,18,6,1
2578,12/20/2015,14,18,2
2579,12/20/2015,15,10,2
2580,12/20/2015,11,67,2
2581,12/20/2015,7,2,2
2582,12/20/2015,3,37,2
2583,12/20/2015,20,75,2
2584,12/21/2015,18,47,3
2585,12/21/2015,6,9,3
2586,12/21/2015,16,4,2
2587,12/22/2015,15,33,3
2588,12/22/2015,6,86,2
2589,12/22/2015,10,94,3
2590,12/22/2015,5,18,1
2591,12/22/2015,3,16,1
2592,12/22/2015,14,26,1
2593,12/22/2015,4,18,1
2594,12/22/2015,16,58,3
2595,12/23/2015,19,50,3
2596,12/23/2015,1,19,1
2597,12/23/2015,4,46,3
2598,12/23/2015,15,81,1
2599,12/23/2015,12,32,3
2600,12/23/2015,20,24,2
2601,12/23/2015,15,32,2
2602,12/23/2015,6,3,2
2603,12/24/2015,10,61,3
2604,12/24/2015,11,10,1
2605,12/24/2015,20,39,3
2606,12/24/2015,2,81,2
2607,12/24/2015,10,20,2
2608,12/24/2015,8,75,3
2609,12/24/2015,6,63,3
2610,12/25/2015,15,49,1
2611,12/26/2015,1,35,3
2612,12/26/2015,1,57,3
2613,12/26/2015,14,23,1
2614,12/26/2015,10,31,3
2615,12/26/2015,11,92,3
2616,12/26/2015,4,63,1
2617,12/26/2015,15,11,1
2618,12/26/2015,1,2,3
2619,12/27/2015,6,66,3
2620,12/27/2015,4,81,1
2621,12/27/2015,1,12,3
2622,12/27/2015,6,31,3
2623,12/28/2015,9,5,1
2624,12/28/2015,8,36,3
2625,12/28/2015,15,11,3
2626,12/29/2015,18,16,1
2627,12/29/2015,6,13,3
2628,12/29/2015,5,93,2
2629,12/29/2015,12,72,1
2630,12/30/2015,8,8,3
2631,12/30/2015,5,36,1
2632,12/30/2015,1,35,1
2633,12/30/2015,8,81,1
2634,12/30/2015,19,75,3
2635,12/30/2015,5,42,1
2636,12/31/2015,20,67,2
2637,12/31/2015,20,70,1
2638,1/1/2016,20,42,2
2639,1/1/2016,1,15,3
2640,1/1/2016,12,44,3
2641,1/1/2016,4,21,2
2642,1/1/2016,13,75,1
2643,1/1/2016,2,60,3
2644,1/2/2016,4,66,1
2645,1/2/2016,5,5,2
2646,1/2/2016,19,82,2
2647,1/2/2016,19,15,1
2648,1/2/2016,4,43,1
2649,1/3/2016,2,74,3
2650,1/3/2016,17,27,1
2651,1/3/2016,19,89,3
2652,1/4/2016,15,84,3
2653,1/4/2016,19,9,2
2654,1/4/2016,9,48,2
2655,1/4/2016,18,42,1
2656,1/4/2016,2,20,2
2657,1/4/2016,9,65,1
2658,1/5/2016,19,48,2
2659,1/5/2016,17,3,2
2660,1/5/2016,2,47,2
2661,1/5/2016,11,48,3
2662,1/5/2016,6,11,2
2663,1/5/2016,7,13,3
2664,1/5/2016,3,41,3
2665,1/5/2016,15,33,3
2666,1/5/2016,13,91,2
2667,1/6/2016,13,18,1
2668,1/6/2016,20,37,3
2669,1/6/2016,11,93,2
2670,1/6/2016,5,51,2
2671,1/6/2016,6,46,1
2672,1/6/2016,2,69,1
2673,1/6/2016,18,60,2
2674,1/6/2016,12,43,1
2675,1/6/2016,15,30,2
2676,1/7/2016,20,1,2
2677,1/7/2016,5,64,1
2678,1/7/2016,11,61,3
2679,1/7/2016,8,25,1
2680,1/8/2016,2,39,2
2681,1/8/2016,19,71,2
2682,1/8/2016,15,71,3
2683,1/8/2016,2,28,2
2684,1/9/2016,17,56,1
2685,1/9/2016,14,18,3
2686,1/9/2016,11,29,2
2687,1/10/2016,4,29,3
2688,1/10/2016,5,36,3
2689,1/10/2016,15,54,2
2690,1/10/2016,14,5,3
2691,1/10/2016,13,11,1
2692,1/10/2016,17,90,1
2693,1/10/2016,14,41,3
2694,1/10/2016,3,52,1
2695,1/10/2016,9,10,2
2696,1/10/2016,7,78,1
2697,1/10/2016,1,86,2
